datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,rent
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,31.06,38,23.9994,3.1354942159291497
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,43,15.0013,2.5649493574615367
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.14,25.76,49,15.0013,1.791759469228055
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,48,22.0028,1.9459101490553132
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,48,23.9994,3.367295829986474
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.14,25.76,45,19.9995,4.672828834461906
7,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.14,25.76,45,16.9979,5.627621113690637
8,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.96,26.515,43,22.0028,6.220590170099739
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,40,11.0014,5.442417710521793
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,31.06,33,16.9979,5.087596335232384
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,31.06,31,22.0028,5.262690188904886
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,31.06,27,19.0012,5.560681631015528
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.06,26,16.9979,5.517452896464707
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,28.7,31.82,28,19.0012,5.484796933490655
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,28.7,31.82,28,19.0012,5.3612921657094255
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,31.82,26,22.0028,5.857933154483459
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,31.82,25,19.0012,6.326149473155099
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,28.7,31.82,24,19.9995,6.336825731146441
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.06,26,19.0012,5.971261839790462
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,31.06,29,11.0014,5.683579767338681
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,31.06,29,7.0015,5.5134287461649825
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,31.06,35,0.0,5.147494476813453
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,46,7.0015,5.147494476813453
0,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,22.96,26.515,52,0.0,4.543294782270004
1,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,22.14,25.76,64,7.0015,4.553876891600541
2,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,22.14,25.76,56,12.998,4.0943445622221
3,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,21.32,25.0,59,7.0015,2.9444389791664403
4,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,21.32,25.0,59,6.0032,2.772588722239781
5,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,20.5,24.24,64,0.0,2.1972245773362196
6,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,22.14,25.76,60,0.0,3.367295829986474
7,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,22.96,26.515,56,0.0,4.477336814478207
8,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,24.6,31.06,46,6.0032,4.836281906951478
9,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,25.42,31.06,43,8.9981,5.41610040220442
10,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,31.06,38,7.0015,5.762051382780177
11,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,31.06,36,8.9981,5.91350300563827
12,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,31.82,32,11.0014,6.042632833682381
13,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,30.34,32.575,28,8.9981,6.124683390894205
14,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,30.34,32.575,33,15.0013,6.113682179832232
15,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,30.34,32.575,27,27.9993,6.003887067106539
16,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,29.52,32.575,30,8.9981,6.089044875446846
17,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,29.52,32.575,34,16.9979,5.84354441703136
18,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,30.34,32.575,30,11.0014,5.834810737062605
19,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,28.7,31.82,39,6.0032,5.655991810819852
20,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,28.7,32.575,48,6.0032,5.480638923341991
21,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,27.06,31.06,47,7.0015,5.225746673713202
22,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,31.06,57,15.0013,5.25227342804663
23,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,26.24,31.06,57,0.0,5.017279836814924
0,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,31.06,57,6.0032,4.736198448394496
1,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,26.24,31.06,61,11.0014,4.574710978503383
2,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,26.24,31.06,61,11.0014,4.174387269895637
3,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,25.42,30.305,65,11.0014,3.8712010109078907
4,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,25.42,30.305,65,11.0014,2.5649493574615367
5,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,25.42,30.305,61,8.9981,1.9459101490553132
6,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,25.42,30.305,61,7.0015,3.091042453358316
7,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,24.6,29.545,73,16.9979,3.332204510175204
8,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,24.6,29.545,73,16.9979,4.59511985013459
9,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,24.6,28.79,78,12.998,5.10594547390058
10,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,25.42,29.545,73,6.0032,5.529429087511423
11,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,26.24,30.305,69,7.0015,5.817111159963204
12,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,26.24,30.305,69,7.0015,5.817111159963204
13,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,31.06,65,7.0015,5.908082938168931
14,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,32.575,58,11.0014,5.955837369464831
15,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,32.575,54,0.0,6.035481432524756
16,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,29.52,33.335,51,6.0032,5.988961416889864
17,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,30.34,33.335,51,0.0,5.968707559985366
18,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,32.575,58,7.0015,5.8971538676367405
19,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.88,31.82,65,11.0014,5.8805329864007
20,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,31.06,69,12.998,5.634789603169249
21,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,30.305,73,11.0014,5.111987788356544
22,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,29.545,78,15.0013,4.875197323201151
23,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,25.42,29.545,78,8.9981,4.465908118654584
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,29.545,78,8.9981,3.4011973816621555
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,28.03,83,8.9981,2.70805020110221
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,88,7.0015,2.1972245773362196
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,88,0.0,1.791759469228055
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,94,7.0015,2.1972245773362196
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,88,6.0032,3.4657359027997265
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,88,0.0,4.727387818712341
7,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,29.545,78,7.0015,5.703782474656201
8,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,30.305,73,6.0032,6.0844994130751715
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,28.7,32.575,58,11.0014,5.241747015059643
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,33.335,51,15.0013,4.564348191467836
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,33.335,42,8.9981,4.718498871295094
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,33.335,37,11.0014,5.0369526024136295
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.98,34.09,35,0.0,5.198497031265826
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.98,34.09,31,8.9981,4.983606621708336
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,32.8,34.85,29,12.998,5.111987788356544
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,33.335,33,8.9981,5.5909869805108565
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.98,34.09,33,19.0012,6.363028103540465
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,33.335,31,8.9981,6.322565239927284
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,33.335,54,12.998,6.0112671744041615
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.82,61,8.9981,5.820082930352362
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,31.06,57,6.0032,5.247024072160486
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,31.06,61,6.0032,5.159055299214529
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,30.305,69,6.0032,4.110873864173311
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,30.305,65,6.0032,3.044522437723423
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,30.305,69,8.9981,1.6094379124341003
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,29.545,73,6.0032,1.791759469228055
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,29.545,73,6.0032,1.0986122886681096
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,83,8.9981,1.791759469228055
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,23.78,27.275,88,11.0014,3.4965075614664802
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,28.79,78,8.9981,4.844187086458591
7,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,26.24,30.305,69,12.998,5.814130531825066
8,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,27.88,31.82,61,8.9981,6.169610732491456
9,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,33.335,58,15.0013,5.384495062789089
10,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,31.16,34.09,48,12.998,4.820281565605037
11,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,31.16,34.85,52,16.9979,5.0238805208462765
12,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,32.8,36.365,46,19.0012,5.214935757608986
13,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,32.8,36.365,43,16.9979,5.2832037287379885
14,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,32.8,36.365,43,19.0012,4.990432586778736
15,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,33.62,37.12,41,22.0028,5.214935757608986
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,32.8,35.605,38,15.0013,5.733341276897746
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,32.8,36.365,43,16.9979,6.29156913955832
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.98,34.85,46,19.0012,6.313548046277095
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,34.09,48,16.9979,6.052089168924417
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,34.09,56,8.9981,5.849324779946859
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,34.09,70,8.9981,5.389071729816501
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,28.7,32.575,65,8.9981,5.0369526024136295
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.82,79,7.0015,4.51085950651685
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,29.545,89,8.9981,3.7376696182833684
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,30.305,78,0.0,3.1780538303479458
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,28.79,89,6.0032,2.0794415416798357
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,28.79,89,6.0032,1.3862943611198906
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,28.79,83,0.0,1.9459101490553132
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,28.03,88,0.0,3.091042453358316
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,28.79,89,8.9981,4.762173934797756
7,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,31.06,74,7.0015,5.869296913133774
8,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,35.605,58,11.0014,6.1779441140506
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,35.605,58,11.0014,5.313205979041787
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,33.62,37.12,43,15.0013,4.51085950651685
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,34.44,37.88,41,12.998,4.90527477843843
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.08,40.91,42,8.9981,5.0106352940962555
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.9,42.425,42,0.0,4.919980925828125
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,43.94,40,16.9979,5.049856007249537
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,43.94,40,11.0014,4.859812404361672
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,43.94,40,15.0013,5.455321115357702
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,42.425,35,15.0013,6.2285110035911835
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.9,40.91,37,15.0013,6.131226489483141
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,33.62,40.15,59,8.9981,5.953243334287785
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,32.8,39.395,63,8.9981,5.638354669333745
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,32.8,40.15,66,8.9981,5.313205979041787
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,37.12,75,11.0014,5.176149732573829
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,37.12,75,12.998,4.762173934797756
0,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,30.34,35.605,79,8.9981,3.8712010109078907
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,35.605,79,7.0015,2.833213344056216
2,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,35.605,84,11.0014,1.9459101490553132
3,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,35.605,84,7.0015,1.0986122886681096
4,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,34.85,79,6.0032,1.9459101490553132
5,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,28.7,33.335,84,0.0,3.044522437723423
6,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,35.605,84,6.0032,4.77912349311153
7,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,34.85,79,8.9981,5.752572638825633
8,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,31.16,36.365,70,7.0015,6.07073772800249
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,34.44,39.395,49,0.0,5.1298987149230735
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,35.26,40.91,50,19.0012,4.553876891600541
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.9,42.425,42,15.0013,4.77912349311153
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,42.425,35,12.998,4.948759890378168
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.9,40.91,37,6.0032,4.919980925828125
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,43.94,40,12.998,4.77912349311153
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,38.54,41.665,31,11.0014,4.653960350157523
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,37.72,41.665,33,8.9981,5.303304908059076
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.9,40.91,37,16.9979,6.016157159698354
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,36.08,40.15,39,19.0012,6.1463292576688975
19,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,34.44,37.12,39,22.0028,5.7899601708972535
20,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,32.8,36.365,43,12.998,5.541263545158426
21,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,31.16,34.85,52,0.0,5.147494476813453
22,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,30.34,34.09,58,11.0014,5.0369526024136295
23,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,30.34,34.85,57,11.0014,4.584967478670572
0,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,28.7,32.575,65,15.0013,4.248495242049359
1,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,28.7,32.575,65,15.0013,3.1780538303479458
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.82,69,11.0014,2.639057329615259
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.82,69,11.0014,1.9459101490553132
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,30.305,78,11.0014,1.6094379124341003
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,30.305,78,11.0014,3.367295829986474
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,30.305,78,6.0032,4.653960350157523
7,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,34.09,66,7.0015,5.5909869805108565
8,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,34.09,58,8.9981,6.115892125483034
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,34.85,55,0.0,5.365976015021851
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.98,35.605,52,0.0,4.718498871295094
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,33.62,37.88,46,0.0,5.0369526024136295
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,34.44,37.88,44,8.9981,5.337538079701318
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,34.44,37.88,44,7.0015,5.247024072160486
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,35.26,38.635,39,0.0,5.111987788356544
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,34.44,37.88,44,7.0015,5.3612921657094255
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,33.62,39.395,56,19.9995,5.655991810819852
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,33.62,38.635,52,15.0013,6.249975242259483
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,32.8,38.635,59,15.0013,6.139884552226255
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.98,37.12,59,12.998,5.726847747587197
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,35.605,62,7.0015,5.5254529391317835
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,31.16,36.365,66,8.9981,5.389071729816501
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,34.85,74,16.9979,5.225746673713202
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,34.85,74,11.0014,4.990432586778736
0,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,33.335,79,8.9981,4.770684624465665
1,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,33.335,79,6.0032,4.356708826689592
2,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,33.335,79,7.0015,4.110873864173311
3,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.88,31.82,83,6.0032,3.367295829986474
4,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.88,31.82,79,6.0032,2.639057329615259
5,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.88,31.82,74,8.9981,2.833213344056216
6,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,32.575,61,8.9981,3.713572066704308
7,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,29.52,33.335,58,12.998,4.23410650459726
8,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,30.34,34.09,58,12.998,4.969813299576001
9,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,30.34,34.09,62,8.9981,5.442417710521793
10,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,30.34,34.09,58,11.0014,5.579729825986222
11,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,31.16,35.605,62,8.9981,5.786897381366708
12,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,32.8,37.88,55,15.0013,5.8522024797744745
13,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,32.8,37.88,55,12.998,5.961005339623274
14,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,33.62,38.635,49,7.0015,5.942799375126701
15,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,33.62,38.635,49,7.0015,5.926926025970411
16,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,32.8,36.365,46,12.998,5.978885764901122
17,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,30.34,34.09,58,11.0014,5.823045895483019
18,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,29.52,34.09,62,8.9981,5.659482215759621
19,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,32.575,65,12.998,5.579729825986222
20,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.88,31.82,74,16.9979,5.62040086571715
21,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,31.06,74,15.0013,5.3981627015177525
22,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,30.305,78,15.0013,5.25227342804663
23,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,31.06,74,7.0015,4.882801922586371
0,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,30.305,78,15.0013,4.787491742782046
1,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,28.79,83,7.0015,4.543294782270004
2,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,28.79,89,16.9979,4.204692619390966
3,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,28.79,89,19.0012,3.367295829986474
4,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,25.42,28.03,88,11.0014,2.70805020110221
5,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,25.42,28.03,88,15.0013,2.3978952727983707
6,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,25.42,28.03,88,7.0015,2.70805020110221
7,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,29.545,78,7.0015,3.5553480614894135
8,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,33.335,74,0.0,4.532599493153256
9,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,29.52,34.09,66,0.0,5.209486152841421
10,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,31.16,35.605,58,6.0032,5.7430031878094825
11,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,31.98,36.365,55,7.0015,5.908082938168931
12,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,33.62,37.88,46,0.0,6.042632833682381
13,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,31.98,37.12,59,19.0012,5.924255797414532
14,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,33.62,39.395,56,16.9979,5.755742213586912
15,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,32.8,38.635,59,19.9995,5.8888779583328805
16,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,27.88,31.82,83,19.0012,5.860786223465865
17,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,27.88,31.82,83,19.0012,5.53338948872752
18,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,33.335,74,11.0014,5.54907608489522
19,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,28.7,33.335,74,7.0015,5.4116460518550396
20,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,30.305,83,11.0014,5.332718793265369
21,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,27.06,30.305,83,7.0015,4.948759890378168
22,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,28.79,83,8.9981,4.859812404361672
23,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,26.24,29.545,78,12.998,4.68213122712422
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,29.545,78,8.9981,3.367295829986474
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,26.24,30.305,73,15.0013,2.833213344056216
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,25.42,29.545,73,19.0012,2.3978952727983707
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,30.305,60,32.9975,2.0794415416798357
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,64,19.9995,1.6094379124341003
